./instancias/texto_mas_parecido_10_500_1.txt#18:06:32#18:07:54
Iteración	Distancia Inicial	Distancia Obtenida
0	347	338
1	346	337
2	342	335
3	345	338
4	343	338
5	357	336
6	348	338
7	350	339
8	350	345
9	358	340
10	358	340
11	348	335
12	352	343
13	343	334
14	353	340
15	352	341
16	346	335
17	343	331
18	350	338
19	349	338
20	350	338
21	350	337
22	349	335
23	349	336
24	358	343
25	349	340
26	356	336
27	351	337
28	352	341
29	350	343
30	353	339
31	362	342
32	350	341
33	352	337
34	349	335
35	354	338
36	341	337
37	352	335
38	354	339
39	349	338
40	355	335
41	347	338
42	354	337
43	362	335
44	355	346
45	344	338
46	349	335
47	357	340
48	350	343
49	354	341
50	347	339
51	350	336
52	348	340
53	343	331
54	340	333
55	350	344
56	346	339
57	353	343
58	353	342
59	347	335
60	362	344
61	358	338
62	344	338
63	366	342
64	350	339
65	353	339
66	347	340
67	350	339
68	349	339
69	357	340
70	343	338
71	351	341
72	343	337
73	346	338
74	359	334
75	351	339
76	338	335
77	358	339
78	360	337
79	351	337
80	345	341
81	359	337
82	346	339
83	346	339
84	347	340
85	350	338
86	348	340
87	352	340
88	359	344
89	350	337
90	345	336
91	357	347
92	343	334
93	348	334
94	353	341
95	353	339
96	353	342
97	349	335
98	341	339
99	350	345
