./instancias/texto_mas_parecido_10_500_3.txt#18:31:11#18:32:30
Iteración	Distancia Inicial	Distancia Obtenida
0	360	343
1	343	337
2	351	336
3	355	342
4	355	341
5	356	341
6	345	338
7	359	336
8	350	341
9	358	341
10	357	343
11	353	344
12	348	339
13	351	343
14	366	338
15	352	337
16	352	342
17	350	343
18	354	342
19	357	347
20	360	340
21	347	341
22	348	339
23	353	338
24	352	339
25	358	345
26	351	340
27	350	338
28	363	337
29	362	341
30	352	341
31	357	343
32	351	344
33	355	345
34	353	337
35	345	338
36	351	339
37	349	338
38	348	338
39	365	342
40	345	342
41	352	347
42	355	339
43	359	339
44	345	336
45	355	336
46	355	339
47	341	337
48	351	341
49	347	337
50	356	341
51	342	338
52	363	340
53	341	335
54	347	341
55	356	337
56	351	339
57	347	342
58	348	336
59	352	340
60	357	341
61	354	342
62	345	338
63	351	339
64	352	342
65	352	342
66	358	343
67	359	341
68	349	338
69	352	342
70	353	334
71	362	341
72	348	339
73	348	340
74	352	336
75	350	340
76	348	343
77	361	342
78	364	337
79	355	341
80	347	340
81	353	339
82	378	344
83	351	344
84	365	339
85	350	339
86	345	338
87	344	337
88	347	336
89	348	343
90	351	340
91	359	343
92	356	339
93	343	335
94	354	342
95	350	341
96	349	338
97	348	337
98	351	340
99	349	339
