./instancias/texto_mas_parecido_10_500_2.txt#18:25:31#18:26:42
Iteración	Distancia Inicial	Distancia Obtenida
0	356	343
1	354	345
2	350	339
3	367	339
4	352	343
5	347	336
6	352	340
7	347	338
8	350	343
9	356	340
10	362	339
11	350	341
12	362	342
13	358	341
14	352	343
15	355	343
16	354	340
17	354	343
18	348	340
19	354	339
20	358	334
21	347	340
22	352	342
23	354	340
24	342	336
25	348	336
26	348	340
27	356	339
28	350	338
29	351	338
30	352	337
31	360	346
32	350	338
33	357	344
34	352	342
35	347	342
36	350	342
37	354	342
38	352	336
39	357	341
40	356	337
41	347	339
42	360	342
43	349	337
44	360	343
45	356	342
46	349	342
47	356	340
48	348	343
49	355	340
50	348	341
51	356	340
52	354	341
53	351	339
54	348	341
55	350	345
56	354	341
57	349	336
58	352	341
59	351	347
60	356	344
61	358	341
62	341	338
63	349	342
64	350	342
65	350	337
66	354	345
67	349	341
68	344	337
69	351	341
70	349	339
71	352	343
72	347	336
73	347	339
74	349	341
75	346	337
76	354	339
77	354	340
78	353	340
79	351	339
80	350	340
81	354	341
82	352	342
83	344	337
84	351	339
85	352	336
86	351	344
87	355	341
88	359	347
89	346	342
90	347	343
91	360	341
92	346	340
93	350	339
94	345	337
95	351	347
96	351	339
97	356	341
98	361	342
99	359	346
