./instancias/texto_mas_parecido_10_500_3.txt#18:32:33#18:33:52
Iteración	Distancia Inicial	Distancia Obtenida
0	348	332
1	354	340
2	347	338
3	348	340
4	356	338
5	349	338
6	347	340
7	366	342
8	343	338
9	352	342
10	351	337
11	344	335
12	359	338
13	350	341
14	348	340
15	351	338
16	353	339
17	355	345
18	347	334
19	352	337
20	344	336
21	357	340
22	355	344
23	363	339
24	351	339
25	350	338
26	347	339
27	342	337
28	357	340
29	345	338
30	350	341
31	349	338
32	346	336
33	350	338
34	358	339
35	353	343
36	354	346
37	341	339
38	351	339
39	351	336
40	359	340
41	347	335
42	343	339
43	345	333
44	361	342
45	347	341
46	360	341
47	352	343
48	368	339
49	343	339
50	348	343
51	349	343
52	343	337
53	345	335
54	354	338
55	351	340
56	354	341
57	348	337
58	347	339
59	342	336
60	349	340
61	348	344
62	354	342
63	351	338
64	347	339
65	350	341
66	355	341
67	362	344
68	350	338
69	358	340
70	351	341
71	363	343
72	349	339
73	350	341
74	363	341
75	355	340
76	360	342
77	350	341
78	347	340
79	357	347
80	354	342
81	349	340
82	349	338
83	345	339
84	351	337
85	346	340
86	348	336
87	347	340
88	353	338
89	349	339
90	354	342
91	349	337
92	347	339
93	349	344
94	350	339
95	342	336
96	348	340
97	350	339
98	356	345
99	351	345
