./instancias/texto_mas_parecido_10_500_2.txt#18:15:54#18:17:06
Iteración	Distancia Inicial	Distancia Obtenida
0	350	338
1	350	343
2	349	338
3	352	342
4	353	341
5	357	340
6	357	338
7	347	341
8	355	335
9	365	346
10	353	344
11	349	343
12	346	338
13	355	336
14	347	345
15	352	340
16	351	336
17	361	335
18	344	336
19	351	340
20	353	342
21	357	340
22	353	342
23	351	344
24	354	339
25	346	337
26	350	339
27	345	339
28	348	341
29	361	338
30	354	337
31	360	343
32	360	337
33	351	335
34	343	338
35	348	339
36	351	343
37	356	339
38	351	343
39	357	343
40	349	340
41	357	341
42	355	345
43	349	339
44	360	338
45	349	344
46	344	338
47	356	337
48	342	340
49	356	339
50	349	337
51	355	347
52	346	340
53	348	341
54	351	343
55	360	341
56	349	341
57	360	340
58	346	343
59	358	335
60	356	342
61	346	340
62	356	345
63	353	338
64	346	339
65	352	338
66	357	346
67	366	338
68	345	339
69	360	347
70	347	338
71	357	341
72	347	339
73	346	340
74	355	343
75	354	344
76	359	341
77	352	344
78	360	342
79	356	343
80	346	339
81	356	342
82	356	344
83	353	342
84	354	339
85	347	338
86	353	345
87	348	344
88	345	338
89	350	337
90	351	336
91	357	344
92	358	347
93	354	338
94	346	338
95	350	341
96	355	345
97	355	337
98	357	337
99	346	337
