./instancias/texto_mas_parecido_20_300_1.txt#19:23:11#19:24:55
Iteración	Distancia Inicial	Distancia Obtenida
0	221	220
1	228	223
2	231	221
3	233	221
4	229	221
5	223	220
6	231	220
7	230	220
8	230	221
9	229	219
10	231	220
11	225	221
12	230	219
13	226	219
14	229	222
15	233	221
16	225	221
17	241	217
18	231	221
19	236	218
20	229	220
21	232	222
22	226	218
23	224	218
24	226	221
25	224	222
26	226	222
27	226	222
28	224	219
29	226	221
30	228	220
31	231	221
32	232	222
33	226	218
34	228	223
35	228	220
36	227	222
37	227	220
38	225	221
39	228	222
40	233	220
41	228	218
42	224	219
43	233	223
44	225	222
45	235	219
46	224	219
47	227	223
48	231	220
49	222	217
50	222	219
51	227	219
52	224	218
53	229	223
54	224	222
55	228	221
56	234	218
57	224	219
58	225	221
59	234	222
60	227	219
61	227	219
62	229	224
63	231	219
64	229	223
65	232	223
66	228	224
67	229	222
68	230	221
69	228	217
70	225	221
71	227	219
72	227	218
73	227	223
74	230	221
75	228	220
76	228	225
77	231	221
78	232	219
79	227	222
80	229	222
81	228	217
82	224	220
83	227	218
84	231	225
85	229	221
86	228	218
87	226	221
88	225	221
89	228	221
90	229	220
91	228	224
92	231	218
93	232	221
94	224	221
95	232	222
96	228	222
97	223	218
98	235	221
99	233	221
