./instancias/texto_mas_parecido_20_300_1.txt#19:32:05#19:33:54
Iteración	Distancia Inicial	Distancia Obtenida
0	231	223
1	229	219
2	228	221
3	233	221
4	229	221
5	224	220
6	233	223
7	232	225
8	231	218
9	231	221
10	222	219
11	227	221
12	225	221
13	224	219
14	228	221
15	231	220
16	230	219
17	236	224
18	225	217
19	229	223
20	232	222
21	231	223
22	228	219
23	234	220
24	224	220
25	226	221
26	233	222
27	226	223
28	231	222
29	230	221
30	229	221
31	224	219
32	228	218
33	225	221
34	226	221
35	234	223
36	227	218
37	224	218
38	228	219
39	233	221
40	230	220
41	232	225
42	230	222
43	225	219
44	228	221
45	230	221
46	226	218
47	230	221
48	236	221
49	225	218
50	226	221
51	228	222
52	225	221
53	237	222
54	232	223
55	226	221
56	230	219
57	232	219
58	225	218
59	226	222
60	228	219
61	227	221
62	227	223
63	232	222
64	227	221
65	228	220
66	227	220
67	226	218
68	229	220
69	231	224
70	229	222
71	232	223
72	234	220
73	230	218
74	234	220
75	226	218
76	229	219
77	227	220
78	228	222
79	226	216
80	227	221
81	219	216
82	222	220
83	233	221
84	223	220
85	222	218
86	234	221
87	231	225
88	230	222
89	230	222
90	228	221
91	229	225
92	228	218
93	227	221
94	227	218
95	223	218
96	229	218
97	229	220
98	229	220
99	229	218
