./instancias/texto_mas_parecido_20_300_3.txt#18:48:12#18:50:11
Iteración	Distancia Inicial	Distancia Obtenida
0	229	219
1	227	218
2	220	217
3	228	220
4	235	221
5	228	223
6	227	217
7	219	216
8	228	220
9	229	218
10	227	218
11	224	217
12	229	222
13	226	218
14	225	223
15	222	217
16	226	222
17	226	218
18	226	222
19	227	217
20	227	221
21	221	215
22	224	218
23	233	223
24	230	218
25	223	215
26	224	220
27	228	218
28	218	217
29	226	217
30	231	221
31	224	217
32	225	218
33	220	217
34	225	220
35	222	218
36	226	221
37	224	219
38	225	219
39	227	222
40	231	219
41	232	215
42	230	215
43	227	222
44	231	221
45	224	217
46	227	218
47	223	219
48	224	217
49	228	219
50	228	223
51	231	221
52	220	216
53	234	221
54	230	217
55	232	221
56	230	216
57	227	222
58	230	222
59	223	218
60	229	218
61	224	219
62	224	217
63	223	218
64	230	220
65	228	223
66	223	218
67	230	222
68	232	220
69	230	219
70	221	220
71	228	220
72	229	219
73	223	216
74	218	216
75	223	218
76	226	217
77	227	217
78	229	219
79	229	220
80	225	221
81	227	219
82	222	219
83	235	226
84	229	218
85	221	216
86	232	220
87	226	217
88	233	223
89	232	220
90	233	218
91	224	216
92	231	225
93	235	219
94	236	219
95	223	217
96	225	221
97	228	219
98	225	217
99	229	223
