./instancias/texto_mas_parecido_20_300_2.txt#19:11:43#19:13:39
Iteración	Distancia Inicial	Distancia Obtenida
0	229	218
1	237	222
2	225	217
3	222	219
4	232	220
5	225	220
6	234	223
7	227	220
8	227	221
9	225	221
10	223	219
11	237	221
12	228	219
13	243	223
14	226	223
15	231	215
16	230	224
17	227	219
18	225	219
19	228	222
20	226	222
21	225	220
22	228	224
23	237	226
24	225	218
25	228	218
26	229	225
27	227	220
28	226	220
29	226	219
30	228	220
31	231	220
32	230	218
33	234	223
34	227	220
35	232	220
36	232	219
37	227	220
38	228	220
39	229	220
40	224	218
41	229	223
42	224	221
43	220	216
44	228	220
45	230	219
46	225	217
47	226	216
48	228	219
49	231	222
50	227	221
51	229	222
52	225	217
53	239	221
54	239	222
55	230	221
56	229	221
57	230	221
58	225	221
59	232	221
60	229	220
61	227	220
62	230	223
63	228	222
64	228	221
65	225	218
66	229	219
67	236	218
68	225	220
69	228	223
70	228	221
71	226	219
72	225	217
73	233	220
74	227	221
75	231	219
76	223	220
77	225	218
78	225	222
79	224	219
80	227	219
81	228	221
82	226	218
83	229	222
84	224	219
85	229	220
86	224	220
87	227	220
88	232	221
89	228	219
90	231	221
91	226	220
92	227	218
93	227	219
94	226	219
95	230	222
96	233	221
97	236	219
98	231	224
99	230	219
