./instancias/texto_mas_parecido_20_300_1.txt#19:30:19#19:32:05
Iteración	Distancia Inicial	Distancia Obtenida
0	227	222
1	224	220
2	230	222
3	231	224
4	229	221
5	230	222
6	234	219
7	229	217
8	230	221
9	225	222
10	228	219
11	236	219
12	224	220
13	234	220
14	227	222
15	226	222
16	225	218
17	225	218
18	225	220
19	228	224
20	227	222
21	226	221
22	231	222
23	227	222
24	231	221
25	224	220
26	225	221
27	225	221
28	234	221
29	228	219
30	234	221
31	232	225
32	230	222
33	228	221
34	228	221
35	236	223
36	232	217
37	230	223
38	231	221
39	225	221
40	225	219
41	225	221
42	228	223
43	233	220
44	230	222
45	230	219
46	227	220
47	222	219
48	226	222
49	231	222
50	228	222
51	223	219
52	236	220
53	229	221
54	225	219
55	224	219
56	231	226
57	229	219
58	232	218
59	221	217
60	221	218
61	229	220
62	231	223
63	227	223
64	228	222
65	224	220
66	226	218
67	230	222
68	234	223
69	227	221
70	227	221
71	225	221
72	233	222
73	229	223
74	235	223
75	231	219
76	233	220
77	229	219
78	233	221
79	229	223
80	226	221
81	229	224
82	230	222
83	231	220
84	228	225
85	229	219
86	229	223
87	230	224
88	232	219
89	226	219
90	226	219
91	224	219
92	228	223
93	227	218
94	228	220
95	234	223
96	229	223
97	225	221
98	234	221
99	230	226
