./instancias/texto_mas_parecido_20_700_1.txt#13:44:44#13:53:05
Iteración	Distancia Inicial	Distancia Obtenida
0	525	508
1	523	508
2	526	512
3	518	506
4	515	505
5	518	513
6	514	505
7	515	508
8	513	510
9	524	508
10	521	508
11	517	505
12	531	502
13	516	503
14	521	508
15	524	513
16	521	507
17	512	505
18	520	511
19	516	510
20	521	506
21	525	508
22	519	507
23	517	508
24	525	507
25	516	506
26	516	510
27	518	509
28	527	508
29	512	503
30	515	511
31	517	509
32	509	502
33	521	504
34	524	506
35	516	509
36	530	513
37	512	506
38	519	502
39	515	506
40	521	505
41	522	512
42	534	515
43	528	507
44	513	504
45	515	504
46	524	509
47	510	501
48	531	509
49	524	509
50	525	509
51	517	512
52	514	509
53	515	508
54	522	507
55	530	513
56	519	507
57	530	515
58	526	503
59	520	511
60	520	506
61	516	509
62	515	502
63	513	507
64	526	506
65	532	504
66	518	507
67	516	507
68	514	506
69	510	504
70	531	506
71	521	509
72	514	510
73	525	510
74	520	503
75	524	511
76	515	505
77	522	517
78	531	505
79	529	507
80	514	506
81	515	506
82	507	503
83	521	511
84	516	505
85	521	506
86	525	505
87	515	503
88	517	506
89	516	507
90	513	506
91	517	511
92	519	508
93	515	509
94	517	510
95	520	513
96	520	510
97	518	511
98	520	509
99	508	504
