./instancias/texto_mas_parecido_20_700_1.txt#13:53:05#14:02:25
Iteración	Distancia Inicial	Distancia Obtenida
0	518	508
1	518	511
2	527	509
3	523	506
4	521	505
5	522	509
6	520	503
7	518	504
8	527	510
9	519	504
10	507	501
11	518	508
12	522	508
13	516	510
14	524	507
15	514	505
16	520	509
17	524	509
18	517	504
19	527	509
20	521	513
21	511	503
22	524	505
23	512	508
24	515	506
25	515	511
26	528	506
27	517	509
28	530	509
29	516	511
30	519	506
31	521	504
32	527	508
33	525	511
34	516	505
35	517	507
36	519	507
37	519	508
38	508	503
39	519	505
40	522	508
41	521	506
42	527	508
43	515	505
44	536	504
45	516	509
46	521	511
47	526	510
48	512	504
49	518	503
50	524	511
51	514	508
52	529	507
53	521	506
54	526	511
55	522	508
56	514	509
57	521	507
58	536	511
59	523	508
60	521	508
61	520	509
62	526	506
63	521	513
64	520	506
65	527	504
66	519	508
67	516	510
68	526	506
69	522	508
70	524	511
71	520	507
72	520	511
73	524	512
74	521	511
75	524	509
76	523	509
77	527	511
78	523	514
79	515	505
80	520	510
81	523	504
82	530	506
83	519	510
84	524	510
85	523	507
86	514	503
87	518	512
88	525	508
89	526	511
90	527	505
91	510	506
92	519	510
93	525	508
94	533	511
95	511	504
96	515	506
97	510	507
98	528	507
99	518	508
