./instancias/texto_mas_parecido_20_700_1.txt#14:30:40#14:39:33
Iteración	Distancia Inicial	Distancia Obtenida
0	511	507
1	518	507
2	533	510
3	515	511
4	521	510
5	517	507
6	516	504
7	520	507
8	531	514
9	525	505
10	517	507
11	527	506
12	510	506
13	532	507
14	518	503
15	519	509
16	524	508
17	523	510
18	521	505
19	521	509
20	531	511
21	538	510
22	528	512
23	511	505
24	525	506
25	518	503
26	529	510
27	523	508
28	519	508
29	524	514
30	520	509
31	517	511
32	512	507
33	528	511
34	518	507
35	521	513
36	532	516
37	535	512
38	520	508
39	527	515
40	515	508
41	515	509
42	519	512
43	518	507
44	509	504
45	518	507
46	519	504
47	522	512
48	525	510
49	512	505
50	521	511
51	527	506
52	524	508
53	533	507
54	518	507
55	513	502
56	516	507
57	515	511
58	528	506
59	522	512
60	514	509
61	517	510
62	515	507
63	522	508
64	515	506
65	514	505
66	515	508
67	527	515
68	518	505
69	525	516
70	510	507
71	515	507
72	528	506
73	515	504
74	520	508
75	524	507
76	526	515
77	516	507
78	519	506
79	519	508
80	509	505
81	530	508
82	522	507
83	529	506
84	520	510
85	517	502
86	522	516
87	525	512
88	522	512
89	518	508
90	512	507
91	524	504
92	523	514
93	524	506
94	518	507
95	520	508
96	517	512
97	516	513
98	524	507
99	529	506
