./instancias/texto_mas_parecido_20_700_2.txt#03:01:10#03:10:24
Iteración	Distancia Inicial	Distancia Obtenida
0	515	508
1	511	505
2	519	505
3	520	505
4	516	503
5	514	506
6	511	503
7	524	504
8	518	507
9	519	505
10	526	509
11	509	505
12	511	499
13	521	506
14	520	505
15	527	511
16	519	505
17	515	501
18	522	505
19	512	501
20	515	504
21	518	506
22	516	507
23	525	503
24	518	505
25	518	502
26	513	506
27	514	508
28	530	508
29	522	505
30	521	509
31	514	504
32	517	502
33	522	504
34	522	505
35	513	506
36	517	504
37	524	513
38	516	503
39	515	505
40	521	510
41	522	505
42	525	505
43	518	505
44	527	509
45	517	505
46	515	502
47	517	499
48	512	505
49	520	505
50	529	501
51	520	504
52	515	505
53	513	508
54	515	504
55	515	504
56	510	502
57	514	504
58	520	505
59	517	507
60	519	510
61	512	506
62	523	499
63	517	507
64	522	509
65	523	504
66	522	512
67	513	505
68	520	505
69	512	503
70	518	510
71	516	506
72	516	510
73	512	502
74	508	503
75	523	506
76	516	502
77	513	504
78	512	506
79	513	502
80	527	515
81	522	504
82	524	511
83	525	504
84	513	503
85	517	506
86	510	501
87	525	507
88	517	506
89	511	505
90	517	500
91	529	505
92	516	500
93	523	510
94	517	504
95	530	506
96	519	505
97	518	507
98	524	501
99	516	502
