./instancias/texto_mas_parecido_20_700_2.txt#03:10:24#03:19:55
Iteración	Distancia Inicial	Distancia Obtenida
0	524	507
1	519	507
2	516	503
3	515	506
4	520	510
5	518	510
6	518	506
7	519	503
8	520	510
9	512	505
10	507	504
11	527	505
12	515	507
13	509	506
14	523	499
15	518	503
16	524	506
17	520	508
18	515	503
19	513	501
20	510	504
21	518	507
22	516	504
23	522	505
24	522	509
25	514	507
26	513	503
27	519	507
28	517	506
29	520	506
30	512	506
31	514	506
32	521	508
33	514	507
34	515	504
35	521	507
36	530	503
37	513	504
38	515	503
39	520	511
40	522	511
41	513	502
42	518	504
43	519	504
44	516	505
45	518	499
46	511	502
47	517	506
48	510	502
49	517	508
50	513	505
51	518	510
52	515	501
53	515	502
54	513	503
55	510	501
56	512	503
57	517	502
58	519	504
59	512	504
60	507	498
61	524	508
62	514	507
63	509	507
64	513	504
65	510	508
66	528	505
67	522	501
68	520	506
69	519	512
70	522	506
71	519	509
72	513	502
73	514	505
74	516	506
75	518	503
76	516	503
77	513	506
78	514	499
79	516	506
80	516	501
81	515	502
82	523	510
83	524	510
84	520	500
85	520	505
86	514	503
87	514	508
88	512	502
89	515	508
90	514	508
91	515	503
92	519	506
93	515	507
94	522	504
95	534	512
96	526	509
97	513	499
98	535	504
99	524	511
