./instancias/texto_mas_parecido_20_700_3.txt#23:03:55#23:13:32
Iteración	Distancia Inicial	Distancia Obtenida
0	512	503
1	519	507
2	525	506
3	529	508
4	504	501
5	529	504
6	518	504
7	514	508
8	511	502
9	517	510
10	518	507
11	511	504
12	520	501
13	507	502
14	514	508
15	513	507
16	512	502
17	516	503
18	518	507
19	515	507
20	509	501
21	512	504
22	517	502
23	519	506
24	521	511
25	520	512
26	513	503
27	516	504
28	523	501
29	525	506
30	511	505
31	512	504
32	520	507
33	522	509
34	514	506
35	507	502
36	504	501
37	519	507
38	510	505
39	515	500
40	521	507
41	530	504
42	526	508
43	513	502
44	524	505
45	514	503
46	523	506
47	515	503
48	514	502
49	520	505
50	526	507
51	524	508
52	523	507
53	521	508
54	516	501
55	535	506
56	528	505
57	510	503
58	527	509
59	516	505
60	514	506
61	523	506
62	518	504
63	513	503
64	533	503
65	526	505
66	525	510
67	516	503
68	525	504
69	523	509
70	519	503
71	513	504
72	511	501
73	512	506
74	519	506
75	522	502
76	517	501
77	516	505
78	508	501
79	514	503
80	522	505
81	517	508
82	525	510
83	528	510
84	510	506
85	524	504
86	509	503
87	513	507
88	528	504
89	524	502
90	523	506
91	517	507
92	518	509
93	507	504
94	529	509
95	518	506
96	510	505
97	517	505
98	524	503
99	526	507
