./instancias/texto_mas_parecido_20_700_3.txt#22:26:08#22:36:15
Iteración	Distancia Inicial	Distancia Obtenida
0	515	508
1	512	502
2	522	504
3	515	511
4	516	509
5	522	501
6	529	503
7	519	506
8	519	507
9	513	506
10	515	503
11	521	505
12	509	499
13	511	504
14	516	499
15	521	508
16	519	507
17	519	509
18	512	507
19	508	504
20	519	508
21	522	506
22	514	507
23	516	505
24	514	510
25	529	504
26	524	512
27	517	500
28	515	504
29	509	502
30	523	510
31	509	504
32	519	509
33	519	503
34	522	503
35	519	506
36	517	505
37	515	504
38	513	504
39	521	505
40	512	504
41	516	502
42	528	506
43	520	501
44	510	498
45	525	505
46	518	506
47	515	499
48	517	508
49	522	506
50	526	509
51	525	505
52	526	504
53	521	507
54	507	504
55	524	504
56	516	505
57	520	504
58	516	507
59	524	500
60	521	501
61	519	505
62	521	509
63	520	509
64	522	506
65	519	503
66	509	503
67	523	500
68	529	505
69	531	511
70	517	503
71	529	512
72	516	502
73	523	507
74	510	502
75	519	503
76	515	507
77	519	505
78	515	505
79	515	503
80	527	504
81	508	503
82	526	506
83	521	505
84	512	507
85	516	510
86	515	504
87	510	503
88	516	505
89	527	511
90	526	506
91	517	501
92	522	504
93	535	508
94	526	500
95	517	507
96	516	505
97	534	508
98	527	509
99	519	504
