./instancias/texto_mas_parecido_20_700_3.txt#23:27:04#23:36:23
Iteración	Distancia Inicial	Distancia Obtenida
0	516	510
1	517	506
2	514	501
3	515	507
4	519	511
5	517	506
6	513	504
7	518	503
8	516	506
9	515	507
10	517	506
11	518	507
12	519	505
13	521	509
14	520	513
15	520	506
16	511	506
17	525	506
18	513	502
19	508	502
20	519	506
21	526	503
22	515	502
23	521	505
24	535	506
25	518	503
26	520	503
27	522	511
28	514	503
29	514	506
30	514	505
31	520	503
32	520	509
33	511	504
34	514	505
35	517	505
36	517	512
37	515	503
38	521	503
39	513	501
40	517	506
41	517	508
42	518	509
43	515	504
44	513	501
45	517	504
46	513	502
47	526	511
48	514	507
49	510	505
50	516	505
51	518	506
52	518	506
53	527	507
54	515	500
55	516	505
56	527	502
57	518	505
58	515	506
59	508	505
60	518	504
61	516	502
62	522	505
63	531	506
64	521	507
65	515	503
66	519	506
67	527	506
68	509	502
69	505	501
70	519	502
71	525	505
72	518	509
73	514	505
74	511	501
75	519	507
76	538	510
77	522	508
78	527	502
79	512	505
80	520	504
81	526	507
82	506	499
83	517	506
84	517	506
85	514	505
86	508	503
87	509	501
88	512	501
89	528	504
90	524	503
91	517	510
92	526	509
93	527	501
94	513	506
95	525	505
96	517	506
97	529	506
98	526	503
99	519	507
