./instancias/texto_mas_parecido_15_500_2.txt#00:45:49#00:48:37
Iteración	Distancia Inicial	Distancia Obtenida
0	368	355
1	364	351
2	366	356
3	368	353
4	361	355
5	368	359
6	359	353
7	367	353
8	367	353
9	366	355
10	363	350
11	366	352
12	364	359
13	368	360
14	359	353
15	369	351
16	364	354
17	363	352
18	365	358
19	371	357
20	364	355
21	373	356
22	366	358
23	373	358
24	369	355
25	364	353
26	367	357
27	360	351
28	360	355
29	378	355
30	379	355
31	369	354
32	366	356
33	377	352
34	364	356
35	367	357
36	356	352
37	374	352
38	363	357
39	360	355
40	366	355
41	368	356
42	363	352
43	364	354
44	364	357
45	371	361
46	367	353
47	376	353
48	365	357
49	371	352
50	369	356
51	365	354
52	360	352
53	360	352
54	364	358
55	362	354
56	364	355
57	372	355
58	368	356
59	363	352
60	375	351
61	363	352
62	365	350
63	366	357
64	371	354
65	363	351
66	363	354
67	365	357
68	363	355
69	365	355
70	367	358
71	373	356
72	360	353
73	364	357
74	361	355
75	364	357
76	370	353
77	362	357
78	372	356
79	369	355
80	361	355
81	363	352
82	366	353
83	366	354
84	363	353
85	367	351
86	372	351
87	363	352
88	364	356
89	376	352
90	366	355
91	377	361
92	369	355
93	368	355
94	366	353
95	362	354
96	365	355
97	364	354
98	371	355
99	355	348
