./instancias/texto_mas_parecido_15_500_2.txt#00:43:08#00:45:49
Iteración	Distancia Inicial	Distancia Obtenida
0	371	355
1	365	357
2	361	352
3	360	351
4	369	352
5	369	354
6	371	358
7	362	353
8	368	359
9	355	350
10	373	364
11	366	355
12	365	352
13	371	356
14	370	355
15	371	352
16	363	355
17	369	356
18	362	351
19	374	350
20	361	355
21	361	352
22	363	354
23	367	357
24	376	357
25	368	358
26	367	357
27	365	353
28	360	357
29	368	351
30	368	355
31	370	354
32	356	352
33	360	354
34	371	360
35	358	351
36	365	354
37	361	351
38	379	352
39	370	354
40	368	359
41	356	353
42	359	352
43	365	356
44	377	358
45	363	355
46	359	354
47	359	346
48	368	362
49	359	352
50	372	358
51	373	355
52	366	356
53	366	349
54	367	354
55	372	357
56	366	362
57	364	354
58	366	357
59	365	354
60	373	354
61	352	349
62	370	357
63	367	354
64	368	352
65	367	356
66	360	354
67	364	350
68	365	355
69	368	354
70	374	355
71	365	354
72	365	356
73	373	362
74	370	361
75	368	356
76	361	353
77	363	355
78	368	357
79	367	353
80	362	352
81	365	360
82	371	355
83	359	353
84	368	357
85	369	356
86	367	354
87	364	355
88	368	353
89	371	357
90	365	357
91	362	355
92	370	357
93	363	354
94	364	355
95	364	359
96	363	350
97	361	354
98	370	356
99	364	351
