./instancias/texto_mas_parecido_15_500_1.txt#00:22:31#00:24:59
Iteración	Distancia Inicial	Distancia Obtenida
0	369	358
1	365	357
2	372	352
3	373	362
4	362	355
5	367	354
6	363	356
7	364	353
8	366	354
9	370	360
10	363	355
11	370	356
12	371	355
13	369	359
14	374	358
15	362	356
16	373	356
17	362	354
18	373	364
19	365	356
20	378	354
21	372	356
22	370	356
23	367	360
24	384	364
25	373	356
26	363	357
27	363	355
28	374	353
29	374	356
30	373	358
31	371	359
32	373	356
33	365	355
34	365	357
35	357	354
36	362	358
37	370	356
38	373	359
39	374	360
40	372	357
41	360	354
42	363	358
43	381	362
44	363	357
45	362	353
46	372	362
47	373	358
48	366	355
49	368	353
50	379	355
51	364	358
52	385	357
53	366	355
54	369	355
55	370	356
56	364	356
57	364	356
58	362	353
59	366	355
60	365	357
61	362	357
62	359	355
63	373	355
64	370	360
65	359	352
66	362	352
67	369	358
68	357	350
69	371	356
70	359	354
71	366	357
72	368	359
73	366	360
74	369	357
75	368	357
76	365	355
77	368	360
78	367	358
79	375	354
80	367	350
81	369	358
82	371	358
83	376	354
84	366	356
85	368	358
86	363	355
87	366	359
88	360	353
89	365	362
90	369	354
91	364	355
92	363	352
93	366	353
94	367	358
95	364	357
96	362	352
97	372	359
98	365	356
99	367	352
