./instancias/texto_mas_parecido_15_500_3.txt#01:13:05#01:15:46
Iteración	Distancia Inicial	Distancia Obtenida
0	363	352
1	374	354
2	368	348
3	360	351
4	364	352
5	363	357
6	365	355
7	372	354
8	362	353
9	366	356
10	366	355
11	364	349
12	367	355
13	373	357
14	358	354
15	373	350
16	357	354
17	369	348
18	357	351
19	365	357
20	360	351
21	359	349
22	368	351
23	360	347
24	362	350
25	369	353
26	366	352
27	365	353
28	363	353
29	363	356
30	367	348
31	362	356
32	360	354
33	359	353
34	360	350
35	363	352
36	374	350
37	363	355
38	362	356
39	358	349
40	365	357
41	368	355
42	369	353
43	359	353
44	366	358
45	361	352
46	357	349
47	364	354
48	362	357
49	375	352
50	364	352
51	369	352
52	358	350
53	371	358
54	360	350
55	358	349
56	370	355
57	363	353
58	367	355
59	370	356
60	379	352
61	378	352
62	364	351
63	362	352
64	359	355
65	361	351
66	358	348
67	373	354
68	365	351
69	359	350
70	363	352
71	365	350
72	365	350
73	356	349
74	357	351
75	362	351
76	367	351
77	366	352
78	362	352
79	356	349
80	365	355
81	358	346
82	371	353
83	358	352
84	363	350
85	372	356
86	369	351
87	363	353
88	365	355
89	359	354
90	362	354
91	366	353
92	371	354
93	363	353
94	362	351
95	367	350
96	369	356
97	364	356
98	366	351
99	361	353
