./instancias/texto_mas_parecido_15_500_1.txt#00:27:38#00:30:15
Iteración	Distancia Inicial	Distancia Obtenida
0	364	357
1	367	358
2	372	354
3	370	355
4	366	353
5	366	357
6	366	355
7	373	355
8	363	354
9	375	357
10	369	353
11	366	358
12	368	355
13	367	357
14	366	356
15	367	353
16	362	359
17	361	357
18	366	353
19	363	353
20	363	358
21	365	359
22	370	356
23	360	356
24	374	360
25	375	357
26	371	354
27	368	356
28	365	352
29	372	355
30	361	357
31	359	354
32	365	355
33	367	356
34	369	359
35	376	357
36	362	356
37	370	355
38	371	359
39	364	356
40	366	358
41	364	353
42	376	351
43	361	356
44	365	357
45	369	355
46	378	356
47	366	353
48	365	350
49	377	355
50	372	352
51	377	358
52	363	354
53	374	355
54	361	355
55	362	358
56	365	357
57	371	356
58	366	359
59	365	354
60	373	364
61	368	357
62	363	356
63	360	357
64	366	355
65	366	351
66	374	358
67	364	357
68	367	356
69	361	356
70	365	355
71	370	357
72	375	357
73	364	353
74	361	356
75	363	353
76	381	356
77	356	351
78	369	355
79	366	361
80	367	359
81	372	356
82	372	359
83	364	357
84	361	356
85	373	359
86	368	356
87	368	354
88	365	353
89	367	356
90	365	354
91	374	359
92	371	355
93	367	354
94	371	356
95	367	357
96	364	355
97	375	359
98	357	353
99	365	358
