./instancias/texto_mas_parecido_15_500_2.txt#00:40:16#00:43:08
Iteración	Distancia Inicial	Distancia Obtenida
0	369	361
1	367	357
2	364	355
3	363	356
4	371	357
5	366	359
6	363	352
7	362	356
8	368	354
9	369	355
10	363	354
11	360	352
12	367	359
13	362	353
14	362	359
15	366	354
16	372	354
17	373	353
18	363	353
19	372	358
20	364	350
21	360	355
22	367	353
23	364	353
24	372	361
25	367	355
26	374	361
27	370	356
28	361	350
29	361	355
30	366	354
31	374	356
32	369	359
33	362	355
34	380	357
35	362	353
36	365	353
37	361	349
38	368	355
39	357	353
40	371	358
41	372	361
42	364	354
43	367	360
44	367	358
45	372	358
46	358	355
47	359	352
48	371	357
49	361	355
50	364	356
51	375	356
52	369	355
53	370	355
54	376	362
55	367	360
56	362	357
57	358	354
58	368	356
59	368	352
60	357	351
61	367	357
62	364	354
63	368	353
64	369	352
65	363	347
66	367	352
67	367	361
68	371	360
69	359	351
70	357	355
71	364	354
72	367	357
73	369	352
74	366	354
75	364	351
76	366	356
77	374	350
78	360	353
79	367	352
80	360	357
81	366	354
82	368	355
83	376	358
84	361	352
85	367	350
86	375	355
87	371	358
88	372	353
89	370	356
90	367	350
91	377	353
92	364	352
93	360	353
94	367	356
95	374	352
96	366	360
97	369	358
98	364	352
99	362	349
