./instancias/texto_mas_parecido_10_300_3.txt#17:53:16#17:53:45
Iteración	Distancia Inicial	Distancia Obtenida
0	217	208
1	209	205
2	209	204
3	214	202
4	214	202
5	210	205
6	206	200
7	214	201
8	207	201
9	217	203
10	210	204
11	207	200
12	210	203
13	215	207
14	214	202
15	215	203
16	210	204
17	223	203
18	211	203
19	210	203
20	208	201
21	213	201
22	212	202
23	204	200
24	210	202
25	206	201
26	211	200
27	211	200
28	214	203
29	217	206
30	207	200
31	212	202
32	204	199
33	214	201
34	216	204
35	213	205
36	215	203
37	213	202
38	217	206
39	217	205
40	212	202
41	208	203
42	214	203
43	213	204
44	208	198
45	212	207
46	208	202
47	227	205
48	214	203
49	212	202
50	218	203
51	208	204
52	208	202
53	213	203
54	218	204
55	209	206
56	205	202
57	206	204
58	210	200
59	218	206
60	213	202
61	218	202
62	212	203
63	210	201
64	211	206
65	216	205
66	209	202
67	216	200
68	214	202
69	209	198
70	208	203
71	214	201
72	212	202
73	213	204
74	211	204
75	211	202
76	208	202
77	217	207
78	213	203
79	211	204
80	206	203
81	216	206
82	217	204
83	208	200
84	214	205
85	220	203
86	213	203
87	214	202
88	220	204
89	223	202
90	209	201
91	215	207
92	211	204
93	213	207
94	207	200
95	212	203
96	219	202
97	215	204
98	217	208
99	213	204
