./instancias/texto_mas_parecido_10_300_1.txt#17:34:51#17:35:15
Iteración	Distancia Inicial	Distancia Obtenida
0	217	209
1	216	206
2	213	205
3	214	203
4	211	204
5	211	206
6	217	207
7	210	206
8	214	210
9	221	208
10	213	207
11	210	205
12	211	204
13	217	207
14	217	209
15	222	208
16	223	208
17	214	206
18	213	208
19	208	205
20	218	206
21	212	206
22	209	202
23	216	203
24	210	205
25	217	206
26	216	207
27	221	209
28	217	204
29	210	202
30	215	208
31	214	205
32	218	206
33	209	204
34	218	211
35	213	204
36	221	207
37	217	209
38	216	205
39	223	207
40	228	208
41	211	205
42	216	205
43	220	204
44	221	208
45	224	208
46	213	207
47	225	211
48	218	205
49	217	211
50	215	210
51	221	206
52	215	207
53	212	204
54	223	207
55	218	205
56	218	206
57	218	208
58	215	209
59	213	205
60	212	206
61	217	207
62	214	207
63	211	205
64	223	204
65	216	209
66	219	205
67	214	207
68	213	205
69	219	208
70	211	206
71	219	211
72	212	206
73	214	204
74	223	207
75	214	206
76	212	203
77	213	208
78	219	205
79	207	204
80	216	211
81	213	203
82	218	206
83	214	206
84	210	206
85	209	202
86	211	207
87	214	203
88	218	205
89	211	204
90	219	208
91	219	207
92	210	202
93	208	203
94	214	205
95	220	205
96	212	206
97	216	207
98	211	205
99	216	211
