./instancias/texto_mas_parecido_10_300_3.txt#17:54:34#17:55:00
Iteración	Distancia Inicial	Distancia Obtenida
0	210	202
1	212	201
2	215	202
3	217	204
4	209	202
5	212	205
6	212	201
7	222	201
8	211	206
9	212	201
10	208	199
11	209	203
12	208	201
13	215	204
14	217	206
15	214	201
16	212	204
17	211	203
18	215	203
19	206	200
20	217	208
21	205	203
22	218	205
23	212	203
24	212	206
25	209	205
26	214	201
27	219	206
28	212	204
29	210	201
30	213	207
31	216	209
32	219	205
33	210	202
34	211	203
35	213	205
36	210	202
37	211	201
38	216	202
39	213	200
40	218	202
41	217	202
42	214	204
43	211	200
44	211	204
45	210	201
46	211	201
47	215	209
48	205	202
49	216	203
50	208	203
51	216	205
52	214	203
53	207	202
54	212	205
55	218	207
56	216	205
57	212	201
58	212	203
59	219	203
60	205	198
61	216	204
62	219	203
63	207	203
64	212	204
65	211	199
66	212	203
67	205	204
68	214	205
69	210	203
70	208	203
71	215	201
72	212	205
73	208	201
74	208	202
75	219	202
76	209	204
77	211	204
78	215	204
79	211	201
80	210	204
81	209	206
82	211	203
83	213	201
84	206	200
85	215	203
86	211	201
87	210	202
88	217	204
89	212	205
90	217	204
91	219	202
92	204	198
93	218	204
94	217	202
95	208	202
96	207	202
97	215	198
98	209	205
99	212	202
