./instancias/texto_mas_parecido_10_300_1.txt#17:35:50#17:36:16
Iteración	Distancia Inicial	Distancia Obtenida
0	214	206
1	208	202
2	218	208
3	211	206
4	224	207
5	217	208
6	213	206
7	210	204
8	217	204
9	214	203
10	211	205
11	213	205
12	215	205
13	218	208
14	213	206
15	217	206
16	209	205
17	220	202
18	212	205
19	215	208
20	213	207
21	213	207
22	216	206
23	215	205
24	207	203
25	215	209
26	216	210
27	215	205
28	214	208
29	215	204
30	212	204
31	217	206
32	213	204
33	217	207
34	217	207
35	215	210
36	218	206
37	213	207
38	216	209
39	209	205
40	220	207
41	229	208
42	214	209
43	212	208
44	208	205
45	216	204
46	208	205
47	212	207
48	216	205
49	217	206
50	212	205
51	219	207
52	224	212
53	217	202
54	221	210
55	218	209
56	218	209
57	224	209
58	216	205
59	216	204
60	223	210
61	215	207
62	214	206
63	211	206
64	212	209
65	212	205
66	210	203
67	215	210
68	214	207
69	219	212
70	211	204
71	212	206
72	209	207
73	217	207
74	217	206
75	206	203
76	225	210
77	214	204
78	214	207
79	219	210
80	211	205
81	215	206
82	217	206
83	212	203
84	214	203
85	220	208
86	224	211
87	207	204
88	215	208
89	217	208
90	212	206
91	223	209
92	217	209
93	217	204
94	209	202
95	224	206
96	221	206
97	226	206
98	216	206
99	221	205
