./instancias/texto_mas_parecido_10_300_2.txt#17:47:54#17:48:22
Iteración	Distancia Inicial	Distancia Obtenida
0	219	209
1	212	206
2	214	207
3	220	209
4	212	204
5	213	206
6	210	207
7	216	210
8	220	208
9	225	207
10	219	206
11	212	209
12	215	206
13	222	208
14	209	203
15	218	210
16	215	206
17	209	205
18	222	207
19	211	204
20	217	211
21	216	209
22	211	204
23	212	207
24	215	203
25	210	208
26	226	207
27	216	209
28	220	208
29	227	214
30	221	205
31	217	207
32	224	207
33	211	204
34	220	209
35	212	208
36	229	211
37	213	208
38	218	208
39	221	208
40	214	207
41	215	207
42	213	208
43	216	209
44	212	207
45	208	205
46	218	206
47	208	202
48	218	209
49	212	207
50	214	207
51	211	206
52	225	210
53	217	207
54	215	207
55	215	205
56	209	205
57	216	208
58	217	208
59	216	204
60	218	208
61	220	207
62	217	207
63	213	204
64	215	207
65	215	206
66	214	207
67	215	207
68	216	208
69	220	207
70	212	206
71	212	204
72	217	206
73	215	205
74	211	206
75	217	206
76	214	207
77	212	207
78	211	207
79	221	208
80	214	210
81	215	205
82	211	206
83	220	210
84	211	204
85	218	206
86	215	205
87	228	208
88	221	212
89	215	208
90	214	208
91	217	210
92	218	211
93	214	205
94	213	208
95	210	206
96	218	209
97	212	208
98	216	207
99	214	204
