./instancias/texto_mas_parecido_10_700_3.txt#19:56:43#19:59:39
Iteración	Distancia Inicial	Distancia Obtenida
0	496	479
1	500	479
2	491	482
3	489	474
4	486	476
5	488	477
6	494	478
7	488	473
8	487	478
9	488	477
10	491	481
11	490	476
12	489	477
13	498	487
14	489	476
15	489	481
16	496	476
17	501	482
18	487	479
19	502	473
20	488	483
21	501	481
22	485	477
23	488	476
24	492	476
25	503	488
26	499	476
27	497	480
28	490	480
29	489	479
30	500	480
31	493	472
32	482	474
33	493	477
34	491	479
35	489	481
36	497	479
37	486	477
38	500	476
39	495	477
40	491	479
41	504	485
42	489	477
43	488	477
44	498	472
45	483	477
46	494	479
47	487	475
48	491	481
49	479	472
50	502	479
51	496	477
52	501	479
53	493	478
54	481	477
55	491	480
56	496	479
57	489	476
58	491	472
59	487	474
60	485	475
61	492	478
62	488	478
63	485	473
64	491	480
65	493	480
66	493	483
67	490	478
68	501	478
69	489	481
70	490	476
71	514	487
72	495	475
73	492	477
74	496	489
75	489	480
76	491	477
77	494	480
78	495	478
79	497	482
80	489	473
81	493	479
82	490	479
83	504	476
84	489	482
85	495	477
86	490	479
87	506	480
88	501	473
89	499	477
90	487	477
91	495	481
92	493	477
93	489	477
94	502	478
95	495	479
96	497	480
97	501	479
98	484	477
99	498	476
