./instancias/texto_mas_parecido_10_700_3.txt#19:45:44#19:48:35
Iteración	Distancia Inicial	Distancia Obtenida
0	493	475
1	494	482
2	490	475
3	492	480
4	490	480
5	490	482
6	481	475
7	498	479
8	495	472
9	497	480
10	506	483
11	500	481
12	492	473
13	485	473
14	490	480
15	498	479
16	494	474
17	489	476
18	487	480
19	496	480
20	504	482
21	489	475
22	493	483
23	483	473
24	494	481
25	499	477
26	491	479
27	487	478
28	497	476
29	501	480
30	493	476
31	490	480
32	486	475
33	497	474
34	498	480
35	487	477
36	491	471
37	499	477
38	493	478
39	499	484
40	508	478
41	494	481
42	489	485
43	492	483
44	485	476
45	488	481
46	489	478
47	506	480
48	514	479
49	500	479
50	492	481
51	499	486
52	500	476
53	494	481
54	492	476
55	484	477
56	492	481
57	503	483
58	492	477
59	493	477
60	499	479
61	485	478
62	507	481
63	493	483
64	488	480
65	504	476
66	488	482
67	485	478
68	491	478
69	489	479
70	483	476
71	496	485
72	486	478
73	496	476
74	486	477
75	493	480
76	503	481
77	495	481
78	494	482
79	492	481
80	490	474
81	485	473
82	493	479
83	488	482
84	490	468
85	492	476
86	487	475
87	488	472
88	488	479
89	494	480
90	496	477
91	499	474
92	503	481
93	494	478
94	500	479
95	496	475
96	491	479
97	500	481
98	495	479
99	495	482
