./instancias/texto_mas_parecido_10_700_2.txt#19:34:30#19:37:08
Iteración	Distancia Inicial	Distancia Obtenida
0	495	477
1	486	476
2	501	484
3	506	480
4	491	487
5	495	481
6	489	479
7	495	475
8	487	477
9	497	482
10	500	479
11	492	483
12	507	481
13	500	481
14	498	479
15	485	482
16	488	481
17	506	482
18	491	477
19	495	478
20	493	481
21	507	476
22	486	473
23	495	483
24	502	481
25	484	476
26	491	479
27	504	484
28	503	484
29	497	481
30	497	476
31	499	479
32	494	483
33	495	482
34	493	484
35	490	479
36	486	481
37	502	482
38	502	475
39	490	483
40	490	483
41	481	478
42	500	481
43	491	483
44	511	476
45	489	476
46	499	475
47	490	475
48	502	484
49	483	479
50	487	477
51	491	482
52	494	484
53	502	477
54	492	486
55	486	479
56	498	482
57	496	481
58	500	481
59	485	479
60	506	484
61	487	479
62	504	480
63	492	481
64	496	484
65	496	481
66	504	472
67	490	480
68	503	478
69	493	472
70	506	482
71	492	476
72	489	477
73	487	482
74	498	482
75	491	482
76	496	484
77	492	477
78	489	478
79	490	481
80	498	483
81	493	478
82	504	485
83	503	484
84	496	482
85	487	481
86	501	478
87	503	488
88	495	480
89	500	480
90	495	485
91	498	488
92	489	481
93	514	484
94	489	476
95	500	480
96	488	482
97	491	478
98	496	485
99	485	474
