./instancias/texto_mas_parecido_10_700_3.txt#19:59:39#20:02:26
Iteración	Distancia Inicial	Distancia Obtenida
0	497	470
1	498	482
2	486	480
3	490	481
4	494	483
5	493	477
6	504	480
7	497	482
8	491	479
9	489	482
10	487	475
11	499	483
12	486	476
13	501	478
14	489	482
15	494	480
16	501	480
17	490	483
18	482	477
19	498	484
20	489	478
21	495	477
22	504	477
23	490	476
24	495	477
25	490	477
26	487	476
27	497	478
28	488	478
29	507	481
30	502	475
31	497	476
32	488	483
33	486	477
34	490	472
35	493	483
36	505	481
37	490	478
38	485	475
39	486	475
40	485	475
41	494	480
42	498	473
43	490	474
44	488	474
45	495	478
46	492	478
47	495	482
48	486	479
49	488	478
50	495	479
51	491	477
52	495	480
53	496	480
54	496	475
55	504	479
56	490	476
57	498	480
58	489	475
59	496	479
60	507	480
61	487	477
62	481	477
63	491	484
64	500	475
65	495	475
66	491	476
67	495	478
68	491	475
69	492	478
70	493	483
71	488	481
72	493	478
73	502	481
74	492	482
75	505	481
76	492	484
77	500	480
78	492	483
79	491	479
80	492	478
81	494	487
82	484	476
83	493	479
84	484	475
85	491	478
86	495	476
87	488	479
88	487	479
89	484	473
90	487	473
91	491	475
92	490	475
93	495	478
94	483	476
95	486	475
96	498	476
97	490	479
98	500	481
99	493	477
