./instancias/texto_mas_parecido_20_500_2.txt#16:53:20#16:58:07
Iteración	Distancia Inicial	Distancia Obtenida
0	370	359
1	374	362
2	375	366
3	371	363
4	359	357
5	379	359
6	384	363
7	375	360
8	365	364
9	375	366
10	368	359
11	368	364
12	377	362
13	371	362
14	371	365
15	373	362
16	379	361
17	366	361
18	372	358
19	372	361
20	385	370
21	371	360
22	368	365
23	373	362
24	373	361
25	368	363
26	371	361
27	366	359
28	373	359
29	374	366
30	371	361
31	374	360
32	372	368
33	368	361
34	369	358
35	379	364
36	373	361
37	379	360
38	370	363
39	374	361
40	370	362
41	367	362
42	374	362
43	370	361
44	371	362
45	375	366
46	377	360
47	368	362
48	378	362
49	374	363
50	365	361
51	371	364
52	371	363
53	376	363
54	376	368
55	375	358
56	379	359
57	377	362
58	372	362
59	372	362
60	374	364
61	373	361
62	377	358
63	368	358
64	373	358
65	375	366
66	369	363
67	379	365
68	384	366
69	373	362
70	367	361
71	376	360
72	365	357
73	375	366
74	370	363
75	373	361
76	369	363
77	369	358
78	373	364
79	375	366
80	370	362
81	377	363
82	370	359
83	366	359
84	365	361
85	366	360
86	374	365
87	373	368
88	375	358
89	374	363
90	374	364
91	368	361
92	374	367
93	384	363
94	372	359
95	365	363
96	380	364
97	367	364
98	374	364
99	368	361
