./instancias/texto_mas_parecido_20_500_2.txt#17:02:46#17:07:22
Iteración	Distancia Inicial	Distancia Obtenida
0	374	362
1	376	363
2	374	365
3	371	361
4	373	366
5	385	364
6	371	362
7	379	361
8	381	362
9	371	359
10	373	365
11	370	362
12	373	364
13	368	364
14	369	358
15	365	359
16	378	364
17	379	362
18	374	362
19	373	363
20	377	366
21	373	364
22	377	362
23	378	361
24	366	359
25	370	364
26	368	365
27	366	360
28	368	361
29	363	360
30	375	362
31	371	363
32	377	365
33	372	363
34	368	362
35	370	361
36	381	361
37	371	364
38	378	361
39	372	358
40	369	359
41	371	357
42	370	359
43	380	362
44	381	363
45	377	363
46	373	360
47	374	360
48	376	364
49	364	360
50	369	363
51	377	366
52	371	358
53	370	361
54	368	364
55	369	361
56	381	362
57	381	364
58	370	360
59	374	366
60	374	360
61	377	364
62	366	360
63	377	358
64	374	360
65	365	362
66	378	361
67	371	361
68	385	362
69	371	365
70	371	364
71	377	364
72	370	366
73	370	365
74	369	365
75	369	363
76	370	363
77	365	360
78	369	365
79	373	361
80	376	364
81	375	359
82	371	361
83	376	363
84	370	362
85	381	363
86	369	362
87	380	367
88	368	355
89	373	358
90	381	362
91	365	360
92	368	360
93	377	367
94	375	362
95	374	364
96	373	360
97	371	360
98	366	359
99	376	363
