./instancias/texto_mas_parecido_20_500_2.txt#17:27:04#17:32:30
Iteración	Distancia Inicial	Distancia Obtenida
0	377	361
1	374	361
2	370	361
3	369	361
4	372	362
5	369	360
6	380	364
7	364	358
8	372	360
9	377	361
10	378	359
11	376	364
12	372	362
13	379	366
14	376	362
15	370	362
16	365	359
17	374	364
18	372	363
19	377	362
20	384	365
21	365	362
22	377	359
23	369	358
24	375	361
25	378	365
26	371	366
27	368	361
28	373	367
29	371	363
30	373	364
31	373	360
32	376	360
33	371	364
34	372	360
35	369	359
36	372	364
37	365	360
38	375	362
39	372	360
40	372	364
41	376	362
42	375	364
43	377	364
44	367	361
45	367	363
46	371	361
47	363	359
48	366	361
49	376	362
50	378	368
51	369	364
52	365	358
53	375	364
54	371	359
55	370	359
56	371	364
57	373	360
58	371	359
59	375	363
60	385	361
61	370	359
62	370	361
63	376	366
64	372	364
65	380	364
66	368	360
67	374	360
68	371	358
69	362	358
70	374	357
71	374	361
72	371	359
73	366	361
74	369	360
75	370	363
76	371	365
77	366	358
78	372	362
79	369	361
80	369	360
81	372	364
82	365	361
83	372	359
84	393	365
85	368	359
86	366	360
87	377	363
88	367	362
89	372	363
90	374	365
91	372	366
92	378	364
93	374	361
94	367	357
95	369	362
96	372	359
97	373	368
98	375	361
99	374	361
