./instancias/texto_mas_parecido_20_500_1.txt#17:50:32#17:57:13
Iteración	Distancia Inicial	Distancia Obtenida
0	371	360
1	371	360
2	380	369
3	368	362
4	371	361
5	374	362
6	367	361
7	369	362
8	373	367
9	370	364
10	377	365
11	381	366
12	378	366
13	375	362
14	376	364
15	377	361
16	378	362
17	378	361
18	370	363
19	372	362
20	370	362
21	381	362
22	370	363
23	368	363
24	375	365
25	379	365
26	376	362
27	382	364
28	378	363
29	375	364
30	371	362
31	370	361
32	375	366
33	367	363
34	368	360
35	370	363
36	370	363
37	376	366
38	375	362
39	377	364
40	372	367
41	375	362
42	377	366
43	378	363
44	373	364
45	369	362
46	381	367
47	379	365
48	369	363
49	378	364
50	372	365
51	382	365
52	379	363
53	381	363
54	376	362
55	371	365
56	383	359
57	374	365
58	367	362
59	384	364
60	376	364
61	378	364
62	381	366
63	381	366
64	379	360
65	374	360
66	373	364
67	379	361
68	368	362
69	373	363
70	380	367
71	379	366
72	380	368
73	377	363
74	368	361
75	371	363
76	384	363
77	373	366
78	372	366
79	379	365
80	378	361
81	379	367
82	374	361
83	375	366
84	379	367
85	376	361
86	372	362
87	374	366
88	375	359
89	383	366
90	369	359
91	378	362
92	374	358
93	380	361
94	383	367
95	368	363
96	369	362
97	376	367
98	377	362
99	376	364
