./instancias/texto_mas_parecido_20_500_3.txt#16:21:27#16:26:23
Iteración	Distancia Inicial	Distancia Obtenida
0	365	357
1	371	364
2	380	367
3	376	362
4	370	362
5	369	362
6	369	359
7	374	362
8	383	361
9	384	361
10	365	359
11	376	367
12	373	360
13	364	358
14	393	359
15	372	359
16	371	364
17	372	360
18	374	360
19	369	359
20	370	363
21	370	363
22	366	360
23	379	361
24	380	362
25	371	365
26	381	360
27	370	362
28	372	363
29	368	358
30	376	357
31	373	362
32	363	358
33	372	363
34	372	364
35	377	366
36	367	358
37	372	361
38	380	365
39	373	365
40	372	361
41	374	363
42	375	360
43	374	361
44	375	360
45	366	359
46	378	362
47	364	360
48	369	359
49	368	361
50	373	364
51	371	363
52	370	359
53	381	368
54	366	360
55	374	361
56	371	359
57	370	362
58	366	359
59	372	363
60	362	354
61	378	363
62	374	368
63	369	359
64	369	358
65	375	363
66	366	359
67	368	361
68	377	371
69	371	363
70	377	364
71	372	361
72	366	361
73	377	359
74	369	362
75	384	363
76	373	365
77	372	362
78	363	357
79	371	362
80	362	358
81	369	362
82	373	361
83	366	358
84	371	364
85	379	364
86	374	360
87	367	358
88	367	359
89	372	360
90	373	360
91	365	361
92	366	360
93	375	362
94	376	361
95	372	364
96	380	362
97	374	364
98	377	362
99	375	360
