./instancias/texto_mas_parecido_20_500_3.txt#16:26:23#16:31:22
Iteración	Distancia Inicial	Distancia Obtenida
0	367	358
1	362	357
2	369	365
3	369	360
4	370	368
5	375	362
6	371	360
7	373	359
8	375	362
9	370	360
10	365	360
11	368	358
12	377	362
13	372	364
14	369	359
15	368	362
16	362	357
17	366	361
18	370	362
19	368	360
20	377	364
21	376	363
22	369	362
23	383	358
24	374	361
25	369	360
26	370	361
27	377	366
28	372	366
29	369	362
30	370	358
31	377	362
32	381	362
33	367	359
34	370	363
35	371	361
36	369	363
37	384	360
38	372	357
39	368	363
40	381	360
41	375	362
42	374	364
43	368	358
44	371	361
45	377	361
46	374	365
47	376	361
48	374	360
49	379	355
50	378	359
51	372	362
52	372	359
53	367	361
54	376	360
55	367	361
56	367	359
57	375	365
58	367	357
59	378	364
60	382	364
61	366	361
62	372	365
63	371	362
64	370	361
65	374	363
66	371	361
67	369	361
68	371	362
69	369	360
70	370	364
71	379	364
72	375	362
73	373	360
74	379	363
75	370	359
76	378	365
77	375	365
78	369	360
79	365	360
80	382	364
81	370	361
82	370	356
83	369	364
84	371	361
85	365	362
86	376	360
87	372	363
88	374	365
89	374	361
90	371	364
91	368	361
92	378	361
93	368	361
94	375	364
95	374	363
96	366	361
97	374	360
98	373	360
99	374	365
