./instancias/texto_mas_parecido_20_500_3.txt#16:16:24#16:21:27
Iteración	Distancia Inicial	Distancia Obtenida
0	365	360
1	368	358
2	376	364
3	370	363
4	368	357
5	371	363
6	370	362
7	366	360
8	376	362
9	371	363
10	370	362
11	370	360
12	362	357
13	379	368
14	377	362
15	370	363
16	380	358
17	374	363
18	374	362
19	373	360
20	377	367
21	370	362
22	370	358
23	369	362
24	368	363
25	364	360
26	371	362
27	380	365
28	373	359
29	370	362
30	365	358
31	367	357
32	374	360
33	366	362
34	375	360
35	377	359
36	374	359
37	373	362
38	371	363
39	366	361
40	368	363
41	374	361
42	375	366
43	371	361
44	386	362
45	373	364
46	376	361
47	377	361
48	364	356
49	377	357
50	362	357
51	372	362
52	375	362
53	367	363
54	383	365
55	369	362
56	381	366
57	371	363
58	375	362
59	384	363
60	365	360
61	377	360
62	372	363
63	372	360
64	373	356
65	376	362
66	367	360
67	372	361
68	372	359
69	369	362
70	377	361
71	374	363
72	369	359
73	374	361
74	371	365
75	375	362
76	375	357
77	371	357
78	369	356
79	376	362
80	378	359
81	377	365
82	370	364
83	367	359
84	366	361
85	375	364
86	370	360
87	373	364
88	369	360
89	373	360
90	369	360
91	368	357
92	367	359
93	366	359
94	376	362
95	373	360
96	372	359
97	364	359
98	372	362
99	371	362
