./instancias/texto_mas_parecido_20_500_1.txt#17:57:13#18:03:18
Iteración	Distancia Inicial	Distancia Obtenida
0	374	365
1	370	362
2	372	365
3	379	364
4	380	366
5	370	366
6	373	365
7	372	365
8	372	363
9	371	361
10	375	364
11	382	364
12	370	363
13	372	366
14	379	364
15	372	361
16	371	363
17	374	361
18	375	362
19	368	363
20	382	365
21	370	364
22	373	364
23	369	361
24	370	364
25	374	360
26	376	364
27	374	364
28	382	369
29	371	364
30	372	364
31	369	358
32	386	367
33	376	365
34	375	367
35	378	364
36	370	362
37	367	360
38	373	363
39	378	366
40	374	365
41	376	365
42	370	361
43	373	362
44	380	363
45	378	365
46	380	362
47	374	366
48	376	363
49	376	361
50	372	363
51	381	362
52	370	362
53	376	360
54	378	361
55	372	364
56	368	364
57	368	363
58	375	367
59	372	359
60	369	363
61	380	363
62	375	368
63	376	369
64	377	363
65	367	362
66	367	362
67	380	365
68	376	359
69	376	361
70	369	366
71	383	366
72	369	364
73	373	361
74	372	362
75	388	362
76	377	362
77	377	365
78	378	365
79	373	366
80	373	366
81	372	361
82	376	365
83	378	368
84	368	364
85	380	368
86	381	363
87	379	366
88	369	363
89	372	362
90	373	366
91	371	363
92	369	362
93	371	365
94	368	359
95	372	363
96	367	359
97	374	364
98	378	366
99	373	363
