./instancias/texto_mas_parecido_15_300_1.txt#20:13:57#20:14:53
Iteración	Distancia Inicial	Distancia Obtenida
0	229	215
1	223	214
2	227	217
3	224	216
4	227	216
5	231	219
6	224	218
7	220	213
8	229	218
9	222	214
10	230	215
11	226	216
12	217	214
13	227	218
14	224	211
15	223	217
16	222	219
17	218	214
18	229	215
19	227	218
20	223	215
21	225	218
22	226	217
23	218	215
24	228	223
25	225	216
26	219	216
27	224	216
28	220	211
29	227	219
30	224	214
31	222	212
32	224	216
33	224	215
34	230	217
35	225	217
36	221	216
37	227	218
38	222	215
39	225	214
40	223	213
41	221	217
42	223	215
43	227	216
44	224	213
45	225	213
46	225	219
47	229	212
48	224	220
49	219	214
50	223	218
51	218	213
52	221	217
53	231	219
54	230	219
55	228	215
56	222	214
57	220	215
58	220	215
59	216	212
60	227	215
61	220	216
62	227	219
63	222	218
64	224	212
65	227	214
66	222	212
67	226	214
68	220	214
69	221	214
70	228	214
71	225	219
72	226	214
73	220	217
74	232	216
75	227	219
76	226	214
77	227	216
78	229	213
79	217	210
80	226	212
81	234	223
82	220	213
83	218	215
84	218	211
85	229	215
86	221	216
87	219	215
88	221	214
89	226	216
90	228	216
91	222	218
92	232	217
93	223	215
94	221	216
95	226	216
96	226	222
97	218	212
98	217	213
99	221	215
