./instancias/texto_mas_parecido_15_300_3.txt#00:02:43#00:03:36
Iteración	Distancia Inicial	Distancia Obtenida
0	229	218
1	227	216
2	217	213
3	227	215
4	220	217
5	232	219
6	223	216
7	219	215
8	221	214
9	225	217
10	220	215
11	224	219
12	227	216
13	224	216
14	227	217
15	218	215
16	224	218
17	236	217
18	219	214
19	222	214
20	216	214
21	220	214
22	225	217
23	225	215
24	225	216
25	215	212
26	227	214
27	220	218
28	222	216
29	234	217
30	224	215
31	222	216
32	228	217
33	220	215
34	223	217
35	223	216
36	225	215
37	220	214
38	224	215
39	226	219
40	224	215
41	228	215
42	235	216
43	221	216
44	222	212
45	223	214
46	220	216
47	228	217
48	228	216
49	226	215
50	222	217
51	221	217
52	222	215
53	225	217
54	233	216
55	224	218
56	226	220
57	225	218
58	221	218
59	224	220
60	221	213
61	220	216
62	222	216
63	221	217
64	226	217
65	219	216
66	224	217
67	217	216
68	220	214
69	221	214
70	224	216
71	223	214
72	225	219
73	228	217
74	223	215
75	225	216
76	231	218
77	220	215
78	224	217
79	226	216
80	227	219
81	222	216
82	226	217
83	227	218
84	224	218
85	232	217
86	222	215
87	228	219
88	229	222
89	227	214
90	221	216
91	225	215
92	227	218
93	217	214
94	228	217
95	221	216
96	227	215
97	222	213
98	228	219
99	222	217
