./instancias/texto_mas_parecido_15_300_2.txt#23:52:38#23:53:29
Iteración	Distancia Inicial	Distancia Obtenida
0	223	214
1	224	213
2	221	217
3	222	212
4	227	217
5	222	216
6	223	215
7	231	217
8	220	215
9	225	214
10	222	212
11	218	214
12	223	213
13	217	213
14	223	214
15	224	210
16	223	216
17	221	217
18	218	214
19	222	216
20	219	210
21	215	214
22	220	215
23	220	215
24	224	213
25	221	213
26	219	212
27	215	212
28	219	212
29	226	215
30	223	215
31	216	211
32	221	214
33	220	216
34	220	214
35	222	216
36	222	218
37	228	215
38	218	213
39	218	214
40	214	210
41	216	212
42	217	214
43	220	214
44	220	215
45	223	215
46	226	214
47	224	215
48	222	211
49	222	216
50	219	211
51	222	213
52	220	215
53	223	212
54	226	214
55	221	214
56	228	215
57	222	213
58	220	211
59	217	211
60	220	215
61	222	214
62	220	215
63	232	216
64	216	210
65	221	214
66	233	218
67	222	212
68	216	211
69	223	212
70	224	215
71	221	213
72	223	216
73	224	211
74	225	216
75	225	214
76	223	219
77	221	214
78	219	213
79	224	214
80	219	216
81	232	212
82	221	216
83	226	214
84	219	213
85	223	217
86	222	210
87	223	215
88	221	214
89	228	212
90	220	214
91	217	211
92	219	213
93	223	216
94	218	212
95	219	213
96	218	212
97	218	214
98	215	211
99	219	212
