./instancias/texto_mas_parecido_15_300_2.txt#23:47:17#23:48:11
Iteración	Distancia Inicial	Distancia Obtenida
0	214	210
1	226	215
2	228	213
3	221	212
4	226	212
5	222	212
6	224	209
7	219	212
8	219	214
9	223	215
10	224	214
11	218	214
12	226	215
13	219	212
14	224	213
15	224	215
16	224	214
17	217	213
18	222	216
19	222	213
20	223	216
21	229	216
22	223	214
23	231	219
24	223	215
25	224	214
26	225	214
27	227	214
28	217	213
29	232	215
30	223	215
31	222	209
32	226	219
33	221	212
34	215	209
35	231	214
36	227	216
37	218	214
38	225	216
39	221	210
40	232	215
41	223	212
42	224	215
43	226	216
44	222	214
45	217	211
46	218	213
47	219	213
48	222	216
49	223	218
50	218	215
51	219	210
52	224	213
53	221	213
54	225	212
55	228	212
56	222	213
57	221	213
58	222	215
59	222	217
60	226	215
61	216	214
62	227	217
63	217	214
64	215	211
65	219	216
66	224	213
67	218	211
68	226	214
69	223	215
70	222	216
71	220	215
72	219	212
73	220	216
74	223	214
75	224	215
76	223	212
77	219	215
78	220	213
79	223	213
80	221	214
81	223	213
82	225	213
83	222	214
84	222	214
85	226	219
86	224	215
87	222	216
88	222	215
89	223	214
90	220	215
91	225	216
92	217	213
93	217	212
94	214	211
95	222	213
96	219	213
97	219	211
98	231	214
99	216	214
