./instancias/texto_mas_parecido_15_300_1.txt#20:19:31#20:20:32
Iteración	Distancia Inicial	Distancia Obtenida
0	224	214
1	223	216
2	225	213
3	229	215
4	223	215
5	217	215
6	233	217
7	219	216
8	224	216
9	221	215
10	221	216
11	223	217
12	223	215
13	216	211
14	223	215
15	222	214
16	220	216
17	221	215
18	221	215
19	220	215
20	222	216
21	229	217
22	226	214
23	227	220
24	227	216
25	222	215
26	227	216
27	219	213
28	228	218
29	225	218
30	223	218
31	226	219
32	227	218
33	219	213
34	223	211
35	225	214
36	233	214
37	223	215
38	221	215
39	221	214
40	222	215
41	237	216
42	226	219
43	221	215
44	222	214
45	227	218
46	223	216
47	225	213
48	224	215
49	221	212
50	229	217
51	222	216
52	228	219
53	226	217
54	223	216
55	227	215
56	221	216
57	221	212
58	223	216
59	223	213
60	225	217
61	228	217
62	222	213
63	225	215
64	221	218
65	227	220
66	229	215
67	217	210
68	223	215
69	219	214
70	217	214
71	224	214
72	227	216
73	224	212
74	221	216
75	221	216
76	224	217
77	226	215
78	220	218
79	223	218
80	220	215
81	232	216
82	231	222
83	229	216
84	217	214
85	223	217
86	219	213
87	220	215
88	224	218
89	229	215
90	225	218
91	224	214
92	219	212
93	218	215
94	222	213
95	222	215
96	227	213
97	227	217
98	225	214
99	227	218
