./instancias/texto_mas_parecido_15_300_1.txt#20:14:53#20:15:46
Iteración	Distancia Inicial	Distancia Obtenida
0	224	216
1	222	220
2	222	217
3	216	212
4	224	217
5	224	214
6	224	216
7	221	215
8	221	215
9	225	217
10	225	217
11	220	214
12	217	214
13	230	220
14	225	215
15	228	216
16	234	215
17	218	214
18	228	213
19	224	217
20	226	213
21	225	214
22	224	212
23	227	216
24	224	213
25	229	211
26	228	215
27	222	215
28	227	217
29	218	215
30	222	216
31	221	215
32	222	215
33	232	212
34	223	220
35	228	215
36	227	219
37	224	216
38	225	216
39	225	213
40	219	214
41	225	217
42	224	216
43	218	214
44	218	213
45	232	220
46	221	216
47	226	215
48	218	213
49	221	216
50	224	214
51	225	214
52	220	216
53	221	217
54	220	213
55	220	214
56	224	215
57	228	219
58	221	216
59	223	217
60	225	216
61	226	215
62	221	214
63	220	214
64	234	213
65	228	218
66	221	214
67	219	216
68	221	216
69	222	216
70	226	215
71	220	212
72	227	216
73	226	213
74	224	215
75	225	216
76	221	218
77	221	218
78	221	211
79	220	215
80	219	216
81	219	213
82	233	217
83	219	216
84	222	214
85	219	216
86	226	219
87	218	215
88	218	212
89	223	214
90	220	213
91	216	212
92	229	220
93	219	212
94	220	218
95	227	215
96	224	215
97	223	214
98	221	214
99	219	213
