./instancias/texto_mas_parecido_15_300_1.txt#20:17:37#20:18:33
Iteración	Distancia Inicial	Distancia Obtenida
0	228	214
1	221	216
2	218	215
3	225	220
4	234	216
5	222	216
6	226	220
7	227	217
8	226	215
9	223	214
10	224	214
11	225	216
12	218	212
13	223	215
14	221	215
15	222	216
16	222	215
17	222	217
18	227	219
19	237	216
20	221	215
21	222	216
22	221	216
23	219	214
24	225	214
25	220	215
26	225	213
27	222	210
28	221	213
29	221	213
30	227	218
31	226	213
32	231	214
33	225	221
34	227	218
35	218	215
36	229	214
37	222	215
38	223	216
39	220	213
40	224	218
41	223	216
42	226	212
43	217	216
44	225	215
45	226	216
46	221	214
47	219	215
48	224	216
49	222	220
50	225	218
51	226	219
52	221	214
53	226	213
54	224	214
55	224	216
56	224	215
57	229	219
58	224	215
59	219	215
60	228	218
61	227	214
62	225	215
63	220	216
64	221	214
65	225	215
66	220	218
67	223	217
68	237	217
69	224	219
70	225	217
71	224	213
72	225	216
73	220	214
74	224	215
75	217	215
76	222	213
77	223	215
78	229	216
79	223	212
80	228	218
81	227	216
82	227	215
83	226	219
84	226	217
85	221	215
86	229	215
87	223	211
88	222	213
89	220	214
90	224	217
91	220	218
92	217	211
93	227	217
94	225	217
95	234	219
96	223	214
97	222	213
98	226	216
99	220	217
