./instancias/texto_mas_parecido_15_300_3.txt#00:03:36#00:04:26
Iteración	Distancia Inicial	Distancia Obtenida
0	225	217
1	217	214
2	231	216
3	228	218
4	224	214
5	216	215
6	231	215
7	232	218
8	222	215
9	220	216
10	228	216
11	219	218
12	221	213
13	223	216
14	223	218
15	225	213
16	221	216
17	221	216
18	229	219
19	224	216
20	228	218
21	219	212
22	226	215
23	225	217
24	219	216
25	226	214
26	223	214
27	225	215
28	225	219
29	224	221
30	217	212
31	219	215
32	223	218
33	227	214
34	220	216
35	225	217
36	222	217
37	219	215
38	223	221
39	231	220
40	225	216
41	230	218
42	223	217
43	223	216
44	222	218
45	227	214
46	216	212
47	224	218
48	221	217
49	223	217
50	225	218
51	220	211
52	222	216
53	226	215
54	224	218
55	225	217
56	228	218
57	223	213
58	228	221
59	221	214
60	218	214
61	224	217
62	226	217
63	230	216
64	223	215
65	224	217
66	228	218
67	225	217
68	221	214
69	222	216
70	223	216
71	222	216
72	222	217
73	225	214
74	220	215
75	221	215
76	233	217
77	222	215
78	226	217
79	229	215
80	224	215
81	224	216
82	237	220
83	219	216
84	225	217
85	222	219
86	230	216
87	229	220
88	224	216
89	222	215
90	223	220
91	222	214
92	230	215
93	226	216
94	222	218
95	218	214
96	221	214
97	223	217
98	225	218
99	223	216
