./instancias/texto_mas_parecido_15_300_3.txt#00:00:04#00:00:56
Iteración	Distancia Inicial	Distancia Obtenida
0	229	216
1	226	215
2	231	214
3	221	219
4	221	217
5	224	215
6	224	215
7	226	217
8	227	219
9	216	215
10	224	216
11	223	214
12	221	217
13	226	217
14	225	218
15	223	215
16	225	214
17	225	220
18	222	217
19	227	216
20	226	217
21	225	216
22	222	218
23	225	219
24	223	218
25	224	213
26	228	218
27	224	215
28	224	217
29	222	213
30	230	216
31	228	219
32	221	216
33	224	213
34	224	220
35	229	216
36	224	216
37	219	216
38	231	222
39	225	215
40	219	215
41	219	215
42	220	215
43	223	212
44	223	216
45	220	214
46	219	215
47	227	217
48	228	216
49	228	218
50	224	215
51	233	220
52	230	216
53	225	217
54	224	217
55	226	217
56	225	217
57	219	215
58	224	218
59	223	218
60	227	219
61	230	217
62	231	216
63	222	219
64	221	216
65	223	217
66	229	219
67	225	217
68	225	215
69	222	215
70	223	215
71	220	217
72	223	216
73	228	219
74	225	217
75	220	215
76	224	218
77	225	216
78	227	218
79	218	215
80	228	219
81	219	216
82	221	218
83	222	217
84	234	220
85	231	218
86	226	214
87	220	215
88	223	218
89	226	219
90	225	215
91	221	216
92	220	215
93	223	212
94	222	214
95	223	217
96	223	218
97	225	215
98	219	214
99	226	216
