./instancias/texto_mas_parecido_15_700_1.txt#22:13:36#22:19:53
Iteración	Distancia Inicial	Distancia Obtenida
0	516	500
1	504	491
2	514	496
3	519	494
4	506	495
5	508	498
6	505	498
7	515	498
8	508	502
9	513	501
10	508	494
11	507	496
12	509	496
13	514	494
14	507	493
15	518	500
16	517	493
17	513	500
18	499	495
19	517	500
20	511	496
21	511	495
22	499	493
23	518	491
24	512	489
25	509	497
26	532	500
27	507	497
28	499	492
29	522	496
30	501	494
31	508	496
32	504	493
33	514	491
34	517	493
35	504	487
36	499	495
37	507	500
38	508	495
39	507	497
40	501	494
41	508	499
42	512	507
43	504	491
44	506	494
45	502	493
46	516	498
47	515	493
48	509	493
49	506	496
50	504	498
51	501	498
52	505	498
53	506	500
54	509	498
55	516	496
56	510	495
57	503	497
58	507	499
59	534	498
60	512	500
61	503	496
62	507	494
63	506	495
64	505	494
65	518	494
66	514	495
67	504	496
68	519	498
69	503	496
70	507	495
71	506	493
72	505	492
73	504	496
74	515	497
75	512	498
76	509	497
77	512	497
78	507	494
79	509	497
80	522	496
81	517	499
82	508	495
83	510	501
84	505	497
85	503	494
86	516	494
87	514	497
88	507	501
89	506	500
90	503	496
91	500	491
92	514	497
93	516	501
94	516	493
95	499	491
96	514	501
97	509	495
98	513	494
99	501	494
