./instancias/texto_mas_parecido_15_700_3.txt#19:57:25#20:03:33
Iteración	Distancia Inicial	Distancia Obtenida
0	512	500
1	516	494
2	507	499
3	512	493
4	523	492
5	505	494
6	514	497
7	513	498
8	500	495
9	519	499
10	504	491
11	509	497
12	501	497
13	504	497
14	505	497
15	508	497
16	522	493
17	511	493
18	505	495
19	522	498
20	518	489
21	505	494
22	509	493
23	509	497
24	504	497
25	503	495
26	512	491
27	506	495
28	520	490
29	518	499
30	505	494
31	517	497
32	511	491
33	510	494
34	511	494
35	510	501
36	515	496
37	511	491
38	506	496
39	512	497
40	509	499
41	503	493
42	505	495
43	508	496
44	498	492
45	497	491
46	498	491
47	514	493
48	508	493
49	513	495
50	517	491
51	510	490
52	522	498
53	502	492
54	512	495
55	513	497
56	524	491
57	513	497
58	505	493
59	511	494
60	504	493
61	505	494
62	506	501
63	509	495
64	517	493
65	508	497
66	509	500
67	508	494
68	511	496
69	502	495
70	520	498
71	504	494
72	516	500
73	517	497
74	510	494
75	515	495
76	503	492
77	516	491
78	506	493
79	513	495
80	513	491
81	508	492
82	512	499
83	514	499
84	514	493
85	505	496
86	510	497
87	505	497
88	510	495
89	507	496
90	507	497
91	510	494
92	511	499
93	504	497
94	513	494
95	508	493
96	505	490
97	503	495
98	507	498
99	506	492
