./instancias/texto_mas_parecido_15_700_2.txt#21:19:26#21:25:19
Iteración	Distancia Inicial	Distancia Obtenida
0	518	500
1	510	503
2	512	503
3	513	495
4	509	500
5	515	501
6	511	490
7	506	499
8	515	502
9	518	500
10	513	500
11	507	498
12	506	496
13	515	497
14	522	500
15	509	497
16	510	499
17	521	498
18	508	495
19	520	496
20	515	498
21	507	500
22	508	502
23	518	503
24	505	492
25	522	502
26	508	496
27	517	495
28	515	496
29	513	500
30	516	501
31	508	497
32	518	499
33	515	498
34	516	499
35	511	500
36	515	504
37	507	498
38	510	496
39	501	493
40	517	499
41	514	500
42	518	496
43	516	502
44	506	496
45	511	495
46	513	502
47	523	499
48	519	505
49	513	499
50	520	507
51	502	497
52	523	507
53	512	501
54	515	503
55	522	501
56	532	499
57	510	496
58	508	494
59	510	498
60	517	499
61	533	496
62	507	497
63	509	495
64	506	500
65	506	499
66	513	499
67	508	500
68	504	497
69	504	496
70	520	504
71	515	496
72	514	496
73	522	501
74	510	496
75	534	496
76	507	499
77	513	500
78	505	497
79	512	501
80	519	501
81	510	498
82	515	504
83	524	500
84	509	502
85	514	498
86	508	498
87	517	501
88	515	501
89	507	501
90	503	494
91	507	499
92	513	500
93	517	497
94	509	494
95	512	497
96	508	497
97	509	497
98	511	500
99	512	497
