./instancias/texto_mas_parecido_15_700_1.txt#22:45:20#22:52:04
Iteración	Distancia Inicial	Distancia Obtenida
0	506	496
1	502	493
2	508	494
3	502	498
4	506	500
5	509	491
6	509	496
7	518	497
8	501	494
9	505	494
10	508	499
11	527	501
12	506	491
13	508	497
14	507	490
15	505	493
16	500	490
17	503	497
18	509	497
19	508	496
20	501	493
21	514	503
22	518	490
23	513	498
24	504	492
25	504	495
26	501	495
27	508	499
28	507	490
29	525	493
30	503	493
31	521	495
32	502	495
33	514	493
34	508	492
35	518	493
36	502	493
37	501	487
38	502	497
39	508	495
40	504	495
41	521	498
42	507	498
43	504	495
44	503	491
45	508	493
46	510	499
47	503	502
48	504	497
49	511	496
50	524	496
51	511	498
52	510	494
53	505	499
54	509	501
55	512	500
56	501	489
57	511	494
58	507	497
59	515	507
60	510	496
61	504	495
62	496	494
63	520	501
64	506	496
65	517	497
66	510	494
67	512	494
68	508	499
69	510	493
70	507	496
71	505	494
72	510	495
73	507	497
74	503	495
75	505	495
76	510	498
77	516	494
78	498	492
79	505	496
80	504	489
81	512	497
82	509	496
83	519	497
84	505	493
85	507	494
86	520	498
87	510	500
88	498	494
89	511	496
90	510	501
91	510	500
92	509	496
93	507	494
94	521	496
95	518	498
96	515	495
97	515	493
98	518	493
99	534	501
