./instancias/texto_mas_parecido_15_700_2.txt#21:25:19#21:30:42
Iteración	Distancia Inicial	Distancia Obtenida
0	513	493
1	504	494
2	505	498
3	514	495
4	508	504
5	510	500
6	511	499
7	505	500
8	507	498
9	514	502
10	515	501
11	525	503
12	517	498
13	512	499
14	512	500
15	508	498
16	514	498
17	517	499
18	508	497
19	505	501
20	506	496
21	507	492
22	512	497
23	512	495
24	517	501
25	519	499
26	516	500
27	515	500
28	507	497
29	514	503
30	520	503
31	515	499
32	513	502
33	508	498
34	513	498
35	503	499
36	515	502
37	512	498
38	513	501
39	513	498
40	512	500
41	522	498
42	500	495
43	519	500
44	510	501
45	511	497
46	511	497
47	511	502
48	510	500
49	511	501
50	514	500
51	503	496
52	519	499
53	520	498
54	515	502
55	503	496
56	504	497
57	505	496
58	519	503
59	514	500
60	517	502
61	515	499
62	506	502
63	515	502
64	519	497
65	526	501
66	517	506
67	522	506
68	509	502
69	511	499
70	509	499
71	508	501
72	503	498
73	506	491
74	504	497
75	507	498
76	510	498
77	519	501
78	514	498
79	503	496
80	505	496
81	506	495
82	507	499
83	511	507
84	510	497
85	505	498
86	515	500
87	510	499
88	516	503
89	507	499
90	515	496
91	510	500
92	532	503
93	514	500
94	505	493
95	514	494
96	524	500
97	527	501
98	509	497
99	502	494
