./instancias/texto_mas_parecido_15_700_2.txt#20:51:00#20:56:50
Iteración	Distancia Inicial	Distancia Obtenida
0	502	495
1	510	500
2	509	499
3	515	498
4	524	498
5	509	498
6	512	506
7	515	501
8	529	500
9	515	500
10	519	499
11	511	502
12	510	502
13	511	503
14	511	497
15	510	496
16	508	501
17	515	499
18	516	501
19	518	502
20	522	503
21	514	503
22	513	500
23	516	499
24	519	502
25	516	500
26	510	498
27	510	504
28	526	504
29	505	497
30	511	500
31	507	496
32	510	497
33	506	500
34	514	500
35	515	498
36	504	497
37	511	498
38	503	496
39	528	501
40	514	504
41	512	498
42	513	499
43	514	505
44	525	495
45	509	502
46	519	504
47	506	500
48	513	494
49	509	499
50	512	499
51	508	495
52	514	510
53	512	496
54	508	494
55	512	496
56	512	502
57	509	499
58	509	498
59	510	491
60	508	498
61	511	502
62	516	501
63	510	495
64	509	495
65	521	501
66	523	503
67	517	504
68	515	502
69	505	495
70	514	502
71	509	494
72	518	502
73	504	499
74	516	498
75	511	502
76	503	499
77	508	502
78	514	499
79	504	495
80	509	499
81	515	497
82	518	504
83	513	502
84	517	500
85	512	500
86	508	500
87	510	499
88	517	497
89	518	497
90	525	505
91	508	491
92	512	500
93	516	499
94	509	501
95	515	506
96	518	501
97	500	493
98	516	499
99	521	500
