./instancias/texto_mas_parecido_15_700_3.txt#20:26:49#20:32:19
Iteración	Distancia Inicial	Distancia Obtenida
0	501	493
1	508	496
2	505	495
3	515	505
4	505	498
5	517	495
6	522	495
7	505	494
8	512	508
9	513	499
10	525	498
11	505	491
12	508	494
13	509	500
14	506	493
15	504	492
16	507	500
17	509	496
18	507	497
19	506	495
20	506	497
21	502	492
22	505	495
23	505	494
24	500	490
25	512	493
26	512	494
27	510	492
28	514	498
29	496	489
30	504	494
31	504	495
32	506	498
33	509	493
34	508	498
35	507	495
36	507	498
37	509	492
38	512	499
39	510	499
40	505	493
41	512	498
42	510	493
43	513	503
44	504	494
45	499	492
46	506	492
47	506	498
48	519	498
49	510	494
50	511	495
51	512	497
52	512	498
53	505	497
54	506	495
55	505	495
56	505	496
57	510	493
58	507	492
59	511	492
60	511	500
61	500	496
62	518	498
63	516	497
64	515	494
65	512	497
66	502	491
67	509	499
68	507	497
69	499	491
70	507	491
71	514	500
72	508	495
73	510	500
74	497	490
75	510	494
76	508	495
77	506	497
78	504	496
79	510	497
80	520	496
81	510	494
82	509	493
83	516	497
84	516	495
85	513	501
86	516	495
87	509	493
88	505	499
89	519	502
90	505	492
91	505	492
92	505	497
93	511	491
94	504	499
95	506	492
96	511	502
97	516	500
98	500	491
99	507	491
